seq,date,time,price_cur,accum_vol,best_ask,best_ask_vol,best_bid,best_bid_vol
10483408,20190121,91512,274.85,25419,274.9,80,274.85,31
10483409,20190121,91512,274.85,25420,274.9,81,274.85,26
10483410,20190121,91512,274.85,25421,274.9,82,274.85,25
10483411,20190121,91512,274.85,25422,274.9,90,274.85,12
10483412,20190121,91513,274.85,25424,274.9,89,274.85,30
10483413,20190121,91515,274.85,25425,274.9,87,274.85,75
10483414,20190121,91516,274.85,25426,274.9,68,274.85,81
10483415,20190121,91518,274.9,25451,274.9,61,274.85,74
10483416,20190121,91523,274.9,25452,274.9,94,274.85,63
10483417,20190121,91523,274.85,25458,274.9,94,274.85,57
10483418,20190121,91524,274.9,25459,274.9,99,274.85,60
10483419,20190121,91524,274.85,25460,274.9,99,274.85,36
10483420,20190121,91525,274.85,25461,274.9,100,274.85,34
10483421,20190121,91527,274.85,25466,274.9,107,274.85,60
10483422,20190121,91527,274.85,25467,274.9,108,274.85,37
10483423,20190121,91528,274.85,25468,274.9,111,274.85,36
10483424,20190121,91530,274.85,25469,274.9,112,274.85,35
10483425,20190121,91535,274.85,25470,274.9,132,274.85,41
10483426,20190121,91536,274.85,25511,274.9,133,274.8,204
10483427,20190121,91536,274.85,25512,274.85,34,274.8,192
10483428,20190121,91536,274.85,25513,274.85,33,274.8,192
10483429,20190121,91536,274.85,25514,274.85,23,274.8,183
10483430,20190121,91537,274.85,25515,274.85,72,274.8,175
10483431,20190121,91541,274.8,25525,274.85,129,274.8,143
10483432,20190121,91541,274.8,25668,274.85,132,274.75,231
10483433,20190121,91541,274.8,25671,274.8,45,274.75,214
10483434,20190121,91541,274.8,25672,274.8,61,274.75,205
10483435,20190121,91541,274.8,25673,274.8,60,274.75,205
10483436,20190121,91542,274.75,25674,274.8,83,274.75,186
10483437,20190121,91542,274.75,25825,274.8,91,274.75,29
10483438,20190121,91542,274.75,25854,274.8,93,274.75,29
10483439,20190121,91542,274.75,25860,274.75,25,274.7,207
10483440,20190121,91542,274.7,25864,274.75,74,274.7,161
10483441,20190121,91543,274.7,25867,274.75,84,274.7,123
10483442,20190121,91543,274.7,25868,274.75,85,274.7,116
10483443,20190121,91543,274.75,25870,274.75,88,274.7,116
10483444,20190121,91543,274.7,25872,274.75,89,274.7,121
10483445,20190121,91543,274.7,25873,274.75,92,274.7,119
10483446,20190121,91543,274.7,25874,274.75,101,274.7,113
10483447,20190121,91544,274.7,25875,274.75,113,274.7,109
10483448,20190121,91544,274.7,25942,274.75,113,274.7,42
10483449,20190121,91544,274.7,25984,274.75,113,274.65,171
10483450,20190121,91544,274.7,25985,274.7,22,274.65,175
10483451,20190121,91544,274.7,25990,274.7,47,274.65,161
10483452,20190121,91544,274.7,26015,274.7,1,274.65,170
10483453,20190121,91544,274.7,26016,274.7,1,274.65,170
10483454,20190121,91544,274.7,26017,274.75,134,274.7,39
10483455,20190121,91544,274.7,26018,274.75,119,274.7,36
10483456,20190121,91544,274.7,26020,274.75,119,274.7,34
10483457,20190121,91545,274.7,26024,274.75,126,274.7,34
10483458,20190121,91545,274.7,26025,274.75,126,274.7,27
10483459,20190121,91545,274.7,26029,274.75,126,274.7,20
10483460,20190121,91545,274.7,26036,274.75,126,274.7,8
10483461,20190121,91545,274.7,26044,274.75,126,274.7,8
10483462,20190121,91545,274.65,26045,274.7,29,274.65,175
10483463,20190121,91545,274.65,26046,274.7,102,274.65,104
10483464,20190121,91545,274.65,26048,274.7,102,274.65,102
10483465,20190121,91545,274.65,26050,274.7,102,274.65,91
10483466,20190121,91546,274.65,26052,274.7,105,274.65,89
10483467,20190121,91546,274.65,26053,274.7,110,274.65,86
10483468,20190121,91546,274.7,26054,274.7,109,274.65,86
10483469,20190121,91546,274.65,26055,274.7,111,274.65,85
10483470,20190121,91546,274.65,26095,274.7,121,274.65,37
10483471,20190121,91546,274.65,26132,274.7,81,274.6,178
10483472,20190121,91546,274.65,26133,274.65,14,274.6,188
10483473,20190121,91546,274.65,26138,274.65,1,274.6,180
10483474,20190121,91546,274.6,26141,274.7,116,274.6,177
10483475,20190121,91546,274.65,26142,274.65,2,274.6,177
10483476,20190121,91546,274.6,26143,274.65,9,274.6,176
10483477,20190121,91546,274.6,26145,274.65,9,274.6,174
10483478,20190121,91546,274.65,26148,274.65,3,274.6,174
10483479,20190121,91546,274.65,26150,274.7,116,274.65,9
10483480,20190121,91546,274.65,26157,274.7,104,274.65,6
10483481,20190121,91546,274.65,26158,274.7,98,274.65,13
10483482,20190121,91546,274.65,26159,274.7,91,274.65,48
10483483,20190121,91546,274.65,26160,274.7,91,274.65,47
10483484,20190121,91547,274.65,26170,274.7,91,274.65,37
10483485,20190121,91547,274.65,26172,274.7,91,274.65,17
10483486,20190121,91547,274.65,26173,274.7,92,274.65,23
10483487,20190121,91547,274.65,26174,274.7,95,274.65,13
10483488,20190121,91547,274.7,26192,274.7,77,274.65,24
10483489,20190121,91547,274.7,26204,274.7,65,274.65,28
10483490,20190121,91547,274.7,26214,274.7,37,274.65,62
10483491,20190121,91547,274.7,26218,274.7,34,274.65,62
10483492,20190121,91547,274.7,26227,274.7,18,274.65,70
10483493,20190121,91547,274.7,26245,274.7,3,274.65,64
10483494,20190121,91547,274.7,26248,274.7,3,274.65,64
10483495,20190121,91547,274.7,26251,274.75,189,274.7,1
10483496,20190121,91547,274.7,26254,274.75,189,274.65,67
10483497,20190121,91547,274.7,26255,274.75,189,274.7,1
10483498,20190121,91547,274.65,26256,274.75,189,274.65,66
10483499,20190121,91547,274.7,26262,274.7,10,274.65,89
10483500,20190121,91547,274.65,26265,274.7,62,274.65,33
10483501,20190121,91548,274.65,26266,274.7,76,274.65,48
10483502,20190121,91548,274.65,26267,274.7,95,274.65,68
10483503,20190121,91549,274.65,26268,274.7,117,274.65,13
10483504,20190121,91549,274.65,26269,274.7,119,274.65,33
10483505,20190121,91549,274.65,26270,274.7,123,274.65,33
10483506,20190121,91549,274.65,26271,274.7,123,274.65,32
10483507,20190121,91550,274.65,26273,274.7,135,274.65,16
10483508,20190121,91551,274.65,26283,274.7,135,274.65,32
10483509,20190121,91551,274.65,26293,274.7,134,274.65,47
10483510,20190121,91551,274.65,26294,274.7,130,274.65,47
10483511,20190121,91552,274.65,26295,274.7,130,274.65,42
10483512,20190121,91552,274.65,26296,274.7,129,274.65,41
10483513,20190121,91552,274.65,26299,274.7,129,274.65,38
10483514,20190121,91552,274.65,26300,274.7,129,274.65,39
10483515,20190121,91554,274.65,26301,274.7,129,274.65,55
10483516,20190121,91554,274.65,26304,274.7,126,274.65,51
10483517,20190121,91555,274.65,26305,274.7,126,274.65,47
10483518,20190121,91555,274.65,26307,274.7,126,274.65,57
10483519,20190121,91556,274.65,26311,274.7,120,274.65,58
10483520,20190121,91556,274.65,26322,274.7,120,274.65,47
10483521,20190121,91557,274.65,26325,274.7,123,274.65,46
10483522,20190121,91557,274.65,26326,274.7,122,274.65,45
10483523,20190121,91558,274.65,26327,274.7,121,274.65,42
10483524,20190121,91558,274.65,26338,274.7,122,274.65,32
10483525,20190121,91558,274.65,26339,274.7,122,274.65,29
10483526,20190121,91558,274.65,26340,274.7,122,274.65,28
10483527,20190121,91558,274.65,26341,274.7,121,274.65,23
10483528,20190121,91558,274.65,26345,274.7,121,274.65,22
10483529,20190121,91559,274.65,26348,274.7,121,274.65,19
10483530,20190121,91559,274.65,26350,274.7,119,274.65,59
10483531,20190121,91559,274.65,26353,274.7,119,274.65,65
10483532,20190121,91559,274.65,26358,274.7,121,274.65,60
10483533,20190121,91600,274.7,26367,274.7,105,274.65,69
10483534,20190121,91600,274.7,26373,274.7,94,274.65,72
10483535,20190121,91600,274.7,26374,274.7,75,274.65,75
10483536,20190121,91600,274.7,26375,274.7,62,274.65,75
10483537,20190121,91600,274.7,26379,274.7,58,274.65,75
10483538,20190121,91600,274.7,26381,274.7,56,274.65,75
10483539,20190121,91600,274.7,26385,274.7,52,274.65,75
10483540,20190121,91600,274.7,26387,274.7,50,274.65,75
10483541,20190121,91600,274.7,26392,274.7,44,274.65,75
10483542,20190121,91600,274.65,26395,274.7,54,274.65,72
10483543,20190121,91600,274.65,26398,274.7,78,274.65,68
10483544,20190121,91600,274.65,26401,274.7,86,274.65,65
10483545,20190121,91600,274.65,26404,274.7,85,274.65,58
10483546,20190121,91600,274.65,26449,274.7,85,274.65,13
10483547,20190121,91600,274.65,26451,274.7,85,274.65,11
10483548,20190121,91600,274.65,26452,274.7,92,274.65,7
10483549,20190121,91600,274.65,26458,274.7,92,274.65,6
10483550,20190121,91600,274.6,26503,274.7,92,274.6,179
10483551,20190121,91600,274.65,26506,274.7,93,274.65,1
10483552,20190121,91600,274.65,26507,274.7,93,274.6,168
10483553,20190121,91600,274.65,26511,274.7,93,274.65,2
10483554,20190121,91600,274.65,26512,274.7,93,274.65,1
10483555,20190121,91600,274.65,26515,274.65,42,274.6,174
10483556,20190121,91600,274.65,26518,274.65,34,274.6,218
10483557,20190121,91600,274.6,26523,274.65,35,274.6,213
10483558,20190121,91600,274.65,26525,274.65,34,274.6,213
10483559,20190121,91600,274.65,26526,274.65,33,274.6,213
10483560,20190121,91600,274.65,26563,274.7,109,274.6,201
10483561,20190121,91600,274.65,26564,274.65,4,274.6,156
10483562,20190121,91600,274.65,26568,274.65,4,274.6,156
10483563,20190121,91600,274.65,26574,274.7,117,274.65,5
10483564,20190121,91600,274.65,26577,274.7,117,274.65,2
10483565,20190121,91601,274.65,26582,274.7,110,274.65,1
10483566,20190121,91601,274.65,26584,274.65,2,274.6,183
10483567,20190121,91601,274.65,26586,274.7,115,274.6,183
10483568,20190121,91601,274.65,26588,274.7,122,274.6,183
10483569,20190121,91601,274.65,26591,274.7,106,274.65,39
10483570,20190121,91602,274.65,26601,274.7,106,274.65,28
10483571,20190121,91602,274.7,26602,274.7,105,274.65,3
10483572,20190121,91602,274.65,26604,274.7,105,274.65,19
10483573,20190121,91602,274.65,26605,274.7,105,274.65,10
10483574,20190121,91603,274.7,26606,274.7,106,274.65,43
10483575,20190121,91604,274.65,26607,274.7,110,274.65,29
10483576,20190121,91605,274.65,26608,274.7,110,274.65,32
10483577,20190121,91605,274.65,26609,274.7,110,274.65,32
10483578,20190121,91605,274.65,26610,274.7,110,274.65,31
10483579,20190121,91607,274.65,26611,274.7,111,274.65,39
10483580,20190121,91607,274.65,26612,274.7,112,274.65,38
10483581,20190121,91608,274.65,26613,274.7,114,274.65,44
10483582,20190121,91608,274.65,26615,274.7,111,274.65,92
10483583,20190121,91609,274.65,26618,274.7,115,274.65,91
10483584,20190121,91610,274.7,26701,274.7,83,274.65,100
10483585,20190121,91610,274.7,26702,274.75,112,274.7,9
10483586,20190121,91610,274.7,26703,274.75,104,274.7,8
10483587,20190121,91610,274.7,26710,274.75,98,274.7,7
10483588,20190121,91610,274.7,26711,274.7,1,274.65,139
10483589,20190121,91610,274.7,26712,274.7,1,274.65,139
10483590,20190121,91610,274.7,26713,274.75,108,274.65,139
10483591,20190121,91610,274.7,26714,274.7,5,274.65,136
10483592,20190121,91610,274.7,26715,274.75,119,274.65,137
10483593,20190121,91611,274.7,26716,274.7,16,274.65,144
10483594,20190121,91611,274.65,26717,274.7,14,274.65,144
10483595,20190121,91611,274.7,26722,274.7,62,274.65,117
10483596,20190121,91612,274.7,26726,274.7,63,274.65,117
10483597,20190121,91612,274.7,26728,274.7,61,274.65,117
10483598,20190121,91612,274.7,26729,274.7,62,274.65,117
10483599,20190121,91612,274.7,26734,274.7,56,274.65,112
10483600,20190121,91612,274.7,26735,274.7,50,274.65,112
10483601,20190121,91612,274.7,26736,274.7,34,274.65,119
10483602,20190121,91613,274.7,26738,274.7,19,274.65,119
10483603,20190121,91613,274.7,26756,274.75,119,274.65,119
10483604,20190121,91613,274.7,26761,274.75,93,274.7,22
10483605,20190121,91613,274.7,26764,274.75,93,274.7,2
10483606,20190121,91613,274.7,26774,274.75,93,274.7,8
10483607,20190121,91614,274.7,26775,274.75,96,274.7,34
10483608,20190121,91614,274.7,26777,274.75,96,274.7,31
10483609,20190121,91616,274.7,26778,274.75,84,274.7,51
10483610,20190121,91616,274.7,26779,274.75,83,274.7,50
10483611,20190121,91617,274.7,26780,274.75,90,274.7,51
10483612,20190121,91620,274.7,26781,274.75,74,274.7,65
10483613,20190121,91620,274.7,26782,274.75,71,274.7,74
10483614,20190121,91622,274.7,26783,274.75,82,274.7,66
10483615,20190121,91623,274.7,26784,274.75,87,274.7,57
10483616,20190121,91625,274.7,26785,274.75,107,274.7,45
10483617,20190121,91625,274.7,26787,274.75,107,274.7,42
10483618,20190121,91625,274.7,26789,274.75,107,274.7,40
10483619,20190121,91625,274.7,26793,274.75,107,274.7,36
10483620,20190121,91626,274.75,26794,274.75,100,274.7,77
10483621,20190121,91626,274.7,26795,274.75,92,274.7,81
10483622,20190121,91626,274.7,26796,274.75,92,274.7,80
10483623,20190121,91627,274.7,26797,274.75,99,274.7,84
10483624,20190121,91628,274.7,26799,274.75,100,274.7,82
10483625,20190121,91628,274.75,26803,274.75,96,274.7,76
10483626,20190121,91628,274.7,26808,274.75,86,274.7,81
10483627,20190121,91629,274.7,26809,274.75,90,274.7,80
10483628,20190121,91631,274.75,26811,274.75,89,274.7,83
10483629,20190121,91631,274.7,26812,274.75,82,274.7,86
10483630,20190121,91631,274.7,26813,274.75,82,274.7,85
10483631,20190121,91632,274.7,26814,274.75,82,274.7,86
10483632,20190121,91632,274.7,26818,274.75,81,274.7,82
10483633,20190121,91633,274.7,26819,274.75,92,274.7,83
10483634,20190121,91634,274.7,26820,274.75,99,274.7,89
10483635,20190121,91634,274.7,26821,274.75,99,274.7,88
10483636,20190121,91635,274.7,26822,274.75,99,274.7,89
10483637,20190121,91635,274.7,26823,274.75,99,274.7,88
10483638,20190121,91635,274.7,26824,274.75,103,274.7,85
10483639,20190121,91636,274.7,26825,274.75,103,274.7,83
10483640,20190121,91636,274.7,26826,274.75,103,274.7,83
10483641,20190121,91637,274.7,26827,274.75,104,274.7,83
10483642,20190121,91638,274.7,26828,274.75,104,274.7,75
10483643,20190121,91639,274.7,26829,274.75,112,274.7,58
10483644,20190121,91641,274.7,26830,274.75,111,274.7,73
10483645,20190121,91643,274.7,26831,274.75,115,274.7,74
10483646,20190121,91643,274.7,26832,274.75,105,274.7,76
10483647,20190121,91644,274.7,26833,274.75,118,274.7,60
10483648,20190121,91644,274.7,26834,274.75,118,274.7,59
10483649,20190121,91645,274.75,26839,274.75,114,274.7,61
10483650,20190121,91645,274.75,26840,274.75,113,274.7,61
10483651,20190121,91645,274.7,26841,274.75,116,274.7,60
10483652,20190121,91645,274.75,26842,274.75,115,274.7,61
10483653,20190121,91645,274.7,26843,274.75,115,274.7,60
10483654,20190121,91646,274.7,26844,274.75,115,274.7,66
10483655,20190121,91647,274.7,26846,274.75,135,274.7,65
10483656,20190121,91647,274.7,26851,274.75,135,274.7,58
10483657,20190121,91647,274.7,26857,274.75,135,274.7,51
10483658,20190121,91647,274.7,26888,274.75,135,274.7,19
10483659,20190121,91647,274.7,26891,274.75,135,274.7,17
10483660,20190121,91647,274.7,26893,274.75,135,274.7,15
10483661,20190121,91647,274.7,26908,274.75,135,274.7,15
10483662,20190121,91647,274.7,26909,274.7,35,274.65,131
10483663,20190121,91648,274.7,26910,274.7,43,274.65,115
10483664,20190121,91648,274.7,26911,274.7,39,274.65,113
10483665,20190121,91648,274.7,26912,274.7,38,274.65,115
10483666,20190121,91648,274.7,26915,274.7,32,274.65,115
10483667,20190121,91649,274.7,26930,274.7,14,274.65,121
10483668,20190121,91649,274.7,26934,274.75,161,274.65,125
10483669,20190121,91649,274.7,26937,274.75,161,274.7,1
10483670,20190121,91649,274.7,26938,274.7,2,274.65,125
10483671,20190121,91649,274.7,26940,274.75,161,274.7,2
10483672,20190121,91649,274.7,26941,274.75,161,274.7,1
10483673,20190121,91649,274.7,26943,274.7,1,274.65,146
10483674,20190121,91649,274.7,26944,274.75,161,274.65,152
10483675,20190121,91651,274.7,26945,274.7,77,274.65,109
10483676,20190121,91651,274.65,26955,274.7,80,274.65,105
10483677,20190121,91652,274.65,26961,274.7,111,274.65,65
10483678,20190121,91652,274.65,26967,274.7,111,274.65,59
10483679,20190121,91653,274.65,26976,274.7,111,274.65,50
10483680,20190121,91653,274.65,26983,274.7,111,274.65,43
10483681,20190121,91653,274.65,26988,274.7,111,274.65,38
10483682,20190121,91653,274.65,26997,274.7,111,274.65,28
10483683,20190121,91653,274.65,27001,274.7,111,274.65,21
10483684,20190121,91653,274.65,27005,274.7,107,274.65,17
10483685,20190121,91653,274.65,27022,274.7,102,274.65,17
10483686,20190121,91653,274.65,27023,274.65,3,274.6,203
10483687,20190121,91653,274.65,27026,274.7,127,274.6,203
10483688,20190121,91653,274.65,27027,274.7,122,274.65,7
10483689,20190121,91653,274.65,27033,274.7,122,274.65,6
10483690,20190121,91653,274.65,27035,274.65,5,274.6,204
10483691,20190121,91653,274.65,27040,274.7,129,274.65,5
10483692,20190121,91653,274.65,27041,274.7,126,274.65,6
10483693,20190121,91653,274.65,27042,274.7,126,274.65,4
10483694,20190121,91654,274.65,27046,274.7,127,274.65,2
10483695,20190121,91654,274.65,27048,274.7,127,274.6,205
10483696,20190121,91654,274.65,27049,274.65,1,274.6,204
10483697,20190121,91654,274.65,27050,274.7,132,274.6,204
10483698,20190121,91654,274.65,27051,274.7,127,274.65,8
10483699,20190121,91655,274.65,27059,274.7,127,274.6,205
10483700,20190121,91655,274.65,27060,274.7,127,274.6,205
10483701,20190121,91655,274.65,27061,274.7,127,274.65,12
10483702,20190121,91655,274.65,27062,274.7,127,274.65,5
10483703,20190121,91655,274.65,27067,274.65,2,274.6,205
10483704,20190121,91655,274.65,27069,274.7,127,274.6,205
10483705,20190121,91656,274.65,27070,274.7,127,274.65,5
10483706,20190121,91656,274.65,27071,274.7,127,274.6,204
10483707,20190121,91656,274.65,27072,274.7,132,274.6,204
10483708,20190121,91656,274.65,27073,274.7,127,274.6,205
10483709,20190121,91656,274.65,27074,274.7,132,274.6,205
10483710,20190121,91657,274.65,27075,274.7,114,274.65,26
10483711,20190121,91657,274.65,27076,274.7,117,274.65,26
10483712,20190121,91658,274.65,27080,274.7,120,274.65,16
10483713,20190121,91659,274.65,27086,274.7,121,274.65,6
10483714,20190121,91659,274.65,27088,274.7,121,274.65,1
10483715,20190121,91659,274.65,27089,274.7,139,274.65,6
10483716,20190121,91659,274.65,27095,274.7,127,274.6,204
10483717,20190121,91659,274.65,27102,274.65,1,274.6,202
10483718,20190121,91659,274.65,27103,274.7,139,274.6,202
10483719,20190121,91659,274.65,27106,274.7,139,274.6,202
10483720,20190121,91659,274.6,27110,274.7,134,274.6,198
10483721,20190121,91659,274.6,27112,274.7,134,274.6,196
10483722,20190121,91659,274.65,27113,274.7,134,274.6,196
10483723,20190121,91659,274.65,27114,274.7,139,274.6,196
10483724,20190121,91659,274.65,27120,274.7,134,274.65,13
10483725,20190121,91700,274.65,27121,274.7,135,274.65,19
10483726,20190121,91700,274.65,27122,274.7,135,274.65,20
10483727,20190121,91700,274.65,27123,274.7,127,274.65,24
10483728,20190121,91702,274.65,27127,274.7,134,274.65,68
10483729,20190121,91702,274.65,27130,274.7,134,274.65,65
10483730,20190121,91702,274.65,27131,274.7,134,274.65,63
10483731,20190121,91703,274.65,27132,274.7,134,274.65,67
10483732,20190121,91704,274.65,27135,274.7,112,274.65,80
10483733,20190121,91706,274.7,27235,274.75,147,274.65,87
10483734,20190121,91706,274.7,27236,274.75,147,274.7,20
10483735,20190121,91706,274.7,27244,274.75,68,274.7,57
10483736,20190121,91706,274.75,27246,274.75,67,274.7,57
10483737,20190121,91706,274.75,27247,274.75,66,274.7,56
10483738,20190121,91706,274.7,27253,274.75,64,274.7,50
10483739,20190121,91706,274.75,27255,274.75,47,274.7,64
10483740,20190121,91708,274.7,27265,274.75,64,274.7,57
10483741,20190121,91708,274.75,27266,274.75,76,274.7,62
10483742,20190121,91709,274.7,27267,274.75,76,274.7,66
10483743,20190121,91710,274.75,27268,274.75,84,274.7,68
10483744,20190121,91712,274.75,27270,274.75,106,274.7,18
10483745,20190121,91712,274.7,27272,274.75,111,274.7,14
10483746,20190121,91712,274.7,27273,274.75,111,274.7,13
10483747,20190121,91712,274.7,27286,274.75,111,274.7,13
10483748,20190121,91712,274.7,27287,274.7,14,274.65,153
10483749,20190121,91712,274.7,27288,274.7,9,274.65,152
10483750,20190121,91713,274.7,27297,274.7,8,274.65,152
10483751,20190121,91713,274.7,27302,274.7,5,274.65,152
10483752,20190121,91713,274.7,27310,274.75,140,274.7,9
10483753,20190121,91713,274.7,27316,274.75,138,274.7,3
10483754,20190121,91713,274.7,27319,274.75,133,274.7,2
10483755,20190121,91713,274.7,27321,274.75,133,274.7,2
10483756,20190121,91713,274.7,27324,274.7,1,274.65,153
10483757,20190121,91713,274.7,27326,274.75,139,274.65,153
10483758,20190121,91714,274.7,27336,274.7,10,274.65,153
10483759,20190121,91714,274.75,27346,274.75,130,274.65,153
10483760,20190121,91714,274.75,27359,274.75,117,274.65,153
10483761,20190121,91714,274.7,27364,274.75,93,274.65,158
10483762,20190121,91714,274.75,27376,274.75,81,274.65,158
10483763,20190121,91714,274.7,27379,274.75,82,274.7,27
10483764,20190121,91714,274.7,27380,274.75,85,274.7,1
10483765,20190121,91714,274.7,27381,274.75,109,274.65,156
10483766,20190121,91716,274.7,27388,274.75,110,274.65,155
10483767,20190121,91716,274.7,27389,274.7,1,274.65,155
10483768,20190121,91716,274.7,27390,274.75,110,274.7,1
10483769,20190121,91716,274.7,27391,274.75,110,274.7,1
10483770,20190121,91716,274.7,27392,274.75,86,274.7,47
10483771,20190121,91719,274.75,27405,274.75,20,274.7,79
10483772,20190121,91719,274.75,27425,274.8,155,274.75,1
10483773,20190121,91719,274.75,27426,274.8,115,274.75,16
10483774,20190121,91719,274.75,27432,274.8,115,274.75,10
10483775,20190121,91719,274.75,27433,274.8,102,274.75,55
10483776,20190121,91722,274.8,27439,274.8,43,274.75,92
10483777,20190121,91722,274.8,27476,274.8,4,274.75,96
10483778,20190121,91722,274.8,27479,274.8,3,274.75,96
10483779,20190121,91722,274.8,27480,274.85,96,274.8,44
10483780,20190121,91723,274.8,27487,274.85,110,274.8,7
10483781,20190121,91724,274.8,27492,274.8,8,274.75,105
10483782,20190121,91724,274.75,27493,274.8,6,274.75,105
10483783,20190121,91729,274.75,27494,274.8,40,274.75,91
10483784,20190121,91731,274.8,27496,274.8,66,274.75,80
10483785,20190121,91732,274.8,27497,274.8,46,274.75,94
10483786,20190121,91733,274.8,27525,274.8,28,274.75,94
10483787,20190121,91733,274.8,27537,274.85,126,274.8,12
10483788,20190121,91733,274.8,27541,274.85,144,274.75,100
10483789,20190121,91733,274.8,27542,274.85,139,274.8,16
10483790,20190121,91733,274.8,27543,274.85,139,274.8,16
10483791,20190121,91734,274.8,27557,274.85,122,274.8,14
10483792,20190121,91741,274.8,27575,274.8,10,274.75,94
10483793,20190121,91742,274.8,27576,274.8,39,274.75,98
10483794,20190121,91742,274.8,27577,274.8,38,274.75,98
10483795,20190121,91743,274.8,27582,274.8,30,274.75,98
10483796,20190121,91743,274.8,27584,274.8,22,274.75,99
10483797,20190121,91745,274.8,27585,274.8,23,274.75,95
10483798,20190121,91745,274.8,27588,274.8,20,274.75,95
10483799,20190121,91746,274.75,27589,274.8,33,274.75,98
10483800,20190121,91747,274.8,27594,274.8,28,274.75,100
10483801,20190121,91749,274.8,27595,274.8,21,274.75,101
10483802,20190121,91749,274.8,27596,274.8,13,274.75,102
10483803,20190121,91752,274.8,27597,274.8,13,274.75,102
10483804,20190121,91752,274.8,27598,274.8,12,274.75,102
10483805,20190121,91754,274.8,27599,274.8,17,274.75,102
10483806,20190121,91754,274.8,27600,274.8,16,274.75,102
10483807,20190121,91754,274.8,27603,274.8,13,274.75,102
10483808,20190121,91754,274.8,27605,274.8,11,274.75,102
10483809,20190121,91754,274.8,27607,274.8,9,274.75,102
10483810,20190121,91756,274.8,27608,274.8,26,274.75,105
10483811,20190121,91757,274.8,27609,274.8,18,274.75,116
10483812,20190121,91757,274.8,27612,274.8,9,274.75,116
10483813,20190121,91757,274.8,27613,274.8,8,274.75,116
10483814,20190121,91757,274.8,27616,274.8,5,274.75,116
10483815,20190121,91757,274.8,27621,274.8,5,274.75,116
10483816,20190121,91757,274.8,27622,274.85,120,274.8,46
10483817,20190121,91759,274.8,27645,274.85,116,274.8,1
10483818,20190121,91759,274.8,27646,274.85,116,274.75,145
10483819,20190121,91759,274.8,27648,274.85,116,274.8,1
10483820,20190121,91759,274.8,27649,274.85,117,274.75,145
10483821,20190121,91759,274.8,27650,274.8,8,274.75,138
10483822,20190121,91759,274.8,27651,274.8,7,274.75,138
10483823,20190121,91759,274.8,27657,274.8,7,274.75,137
10483824,20190121,91759,274.8,27658,274.85,144,274.75,137
10483825,20190121,91800,274.8,27676,274.85,145,274.75,138
10483826,20190121,91800,274.85,27680,274.85,136,274.8,9
10483827,20190121,91800,274.85,27684,274.85,132,274.8,10
10483828,20190121,91800,274.8,27685,274.85,132,274.8,17
10483829,20190121,91800,274.8,27686,274.85,132,274.8,12
10483830,20190121,91800,274.75,27689,274.85,134,274.75,142
10483831,20190121,91800,274.75,27692,274.8,7,274.75,135
10483832,20190121,91800,274.75,27695,274.8,12,274.75,132
10483833,20190121,91800,274.75,27698,274.8,15,274.75,129
10483834,20190121,91800,274.8,27710,274.85,139,274.75,132
10483835,20190121,91800,274.8,27711,274.85,134,274.75,139
10483836,20190121,91800,274.8,27714,274.8,3,274.75,139
10483837,20190121,91800,274.8,27717,274.85,134,274.75,139
10483838,20190121,91800,274.8,27718,274.85,139,274.8,1
10483839,20190121,91800,274.75,27722,274.85,139,274.75,130
10483840,20190121,91800,274.75,27727,274.8,9,274.75,123
10483841,20190121,91800,274.8,27731,274.8,30,274.75,104
10483842,20190121,91800,274.75,27776,274.8,35,274.75,59
10483843,20190121,91801,274.75,27820,274.8,72,274.75,44
10483844,20190121,91801,274.7,27821,274.8,72,274.7,146
10483845,20190121,91801,274.75,27835,274.75,14,274.7,95
10483846,20190121,91801,274.75,27836,274.75,1,274.7,94
10483847,20190121,91801,274.75,27837,274.8,104,274.75,5
10483848,20190121,91801,274.75,27842,274.8,105,274.75,6
10483849,20190121,91801,274.75,27847,274.8,87,274.75,1
10483850,20190121,91801,274.75,27849,274.8,87,274.75,7
10483851,20190121,91801,274.75,27852,274.8,87,274.75,5
10483852,20190121,91801,274.75,27853,274.8,87,274.75,5
10483853,20190121,91801,274.75,27854,274.8,76,274.75,3
10483854,20190121,91801,274.8,27858,274.8,72,274.75,3
10483855,20190121,91801,274.75,27863,274.8,68,274.75,37
10483856,20190121,91801,274.8,27867,274.8,63,274.75,38
10483857,20190121,91801,274.8,27871,274.8,56,274.75,44
10483858,20190121,91802,274.8,27872,274.8,35,274.75,59
10483859,20190121,91802,274.8,27878,274.8,1,274.75,64
10483860,20190121,91802,274.8,27879,274.8,1,274.75,64
10483861,20190121,91802,274.8,27880,274.85,134,274.8,7
10483862,20190121,91802,274.8,27882,274.85,134,274.8,5
10483863,20190121,91802,274.8,27884,274.85,134,274.8,3
10483864,20190121,91803,274.8,27897,274.85,139,274.75,61
10483865,20190121,91803,274.8,27907,274.85,134,274.8,10
10483866,20190121,91803,274.75,27917,274.85,134,274.75,76
10483867,20190121,91803,274.75,27926,274.8,10,274.75,49
10483868,20190121,91806,274.75,27932,274.8,82,274.75,13
10483869,20190121,91806,274.75,27933,274.8,82,274.75,6
10483870,20190121,91806,274.75,27939,274.8,82,274.75,6
10483871,20190121,91807,274.75,27943,274.75,29,274.7,93
10483872,20190121,91807,274.75,27944,274.75,24,274.7,93
